b_A,mu,c,s,parm,init_pop_size,extinction,rescue,mean_fraction,mean_rescue_time,var_fraction,var_rescue_time
0.12,0.0001,0.003,1.0,2.0,1000.0,1000,0,0.0,0.00023330972713204965,0.0,5.304021391405122e-08
0.12,0.0001,0.003,1.0,2.5,10.0,1000,0,0.0,0.07814098516649085,0.0,0.006714222904906308
0.12,0.0001,0.003,1.0,2.5,100.0,1000,0,0.0,0.00651696843424278,0.0,4.3268048450469995e-05
0.12,0.0001,0.003,1.0,2.5,1000.0,1000,0,0.0,0.0002521706398192659,0.0,7.008604219753826e-08
0.12,0.0001,0.003,1.0,3.0,10.0,1000,0,0.0,0.08281004619234693,0.0,0.006536757411722297
0.12,0.0001,0.003,1.0,3.0,100.0,1000,0,0.0,0.006393982807567369,0.0,3.86592649059439e-05
0.12,0.0001,0.003,1.0,3.0,1000.0,1000,0,0.0,0.0002524786387382773,0.0,6.178587716569988e-08
0.12,0.0001,0.001,1e-05,1.1,10.0,1000,0,0.0,7.582240179936137,0.0,28.150002449647076
0.12,0.0001,0.001,1e-05,1.1,100.0,1000,0,0.0,6.290838388344167,0.0,42.1929344090045
0.12,0.0001,0.001,1e-05,1.1,1000.0,1000,0,0.0,2.0658953365079555,0.0,17.754561277175338
0.12,0.0001,0.001,1e-05,1.5,10.0,1000,0,0.0,8.715557676223042,0.0,55.424648569643516
0.12,0.0001,0.001,1e-05,1.5,100.0,1000,0,0.0,6.409358174543192,0.0,80.97976912927295
0.12,0.0001,0.001,1e-05,1.5,1000.0,1000,0,0.0,2.037535922516798,0.0,18.810162755977803
0.12,0.0001,0.001,1e-05,2.0,10.0,1000,0,0.0,8.053195568541136,0.0,19.576612026051464
0.12,0.0001,0.001,1e-05,2.0,100.0,1000,0,0.0,7.729329001334103,0.0,151.3599578429372
0.12,0.0001,0.001,1e-05,2.0,1000.0,1000,0,0.0,2.2532600630625788,0.0,19.28071986592829
0.12,0.0001,0.001,1e-05,2.5,10.0,1000,0,0.0,10.143600986032112,0.0,146.99516833394273
0.12,0.0001,0.001,1e-05,2.5,100.0,1000,0,0.0,4.849479269440681,0.0,30.932636424527963
0.12,0.0001,0.001,1e-05,2.5,1000.0,1000,0,0.0,2.1582425034979877,0.0,10.303879588263596
0.12,0.0001,0.001,1e-05,3.0,10.0,1000,0,0.0,3.0722306290066226,0.0,4.325698778198369
0.12,0.0001,0.001,1e-05,3.0,100.0,1000,0,0.0,5.860991763343414,0.0,99.2675870861242
0.12,0.0001,0.001,1e-05,3.0,1000.0,1000,0,0.0,1.5141948145575492,0.0,5.916044571931789
0.12,0.0001,0.001,0.001,1.1,10.0,1000,0,0.0,9.874197153966458,0.0,264.8729075104808
0.12,0.0001,0.001,0.001,1.1,100.0,1000,0,0.0,4.6152806801228135,0.0,56.384334004723044
0.12,0.0001,0.001,0.001,1.1,1000.0,1000,0,0.0,1.7003154595209686,0.0,43.98417731636063
0.12,0.0001,0.001,0.001,1.5,10.0,1000,0,0.0,6.39749279485334,0.0,54.31677700542759
0.12,0.0001,0.001,0.001,1.5,100.0,1000,0,0.0,4.347205520562159,0.0,28.95554451053394
0.12,0.0001,0.001,0.001,1.5,1000.0,1000,0,0.0,1.4609780627531224,0.0,24.074956527380124
0.12,0.0001,0.001,0.001,2.0,10.0,1000,0,0.0,7.863923987832517,0.0,48.54871583398031
0.12,0.0001,0.001,0.001,2.0,100.0,1000,0,0.0,3.5949628495239847,0.0,29.105006589441
0.12,0.0001,0.001,0.001,2.0,1000.0,1000,0,0.0,1.4481391630233635,0.0,36.28205638273933
0.12,0.0001,0.001,0.001,2.5,10.0,1000,0,0.0,5.87618748547397,0.0,32.399134732221704
0.12,0.0001,0.001,0.001,2.5,100.0,1000,0,0.0,4.625450344210975,0.0,44.173459888172694
0.12,0.0001,0.001,0.001,2.5,1000.0,1000,0,0.0,1.923289446365423,0.0,38.788132314067205
0.12,0.0001,0.001,0.001,3.0,10.0,1000,0,0.0,6.822586233772082,0.0,61.901146962725065
0.12,0.0001,0.001,0.001,3.0,100.0,1000,0,0.0,3.615533042116293,0.0,18.48660743173721
0.12,0.0001,0.001,0.001,3.0,1000.0,1000,0,0.0,1.5207334724883401,0.0,25.64583150532361
0.12,0.0001,0.001,0.1,1.1,10.0,1000,0,0.0,1.1930956569572766,0.0,1.7624776027525015
0.12,0.0001,0.001,0.1,1.1,100.0,1000,0,0.0,0.1717895806652213,0.0,1.8253536207552192
0.12,0.0001,0.001,0.1,1.1,1000.0,1000,0,0.0,0.009777860095564618,0.0,0.0001235917548560683
0.12,0.0001,0.001,0.1,1.5,10.0,1000,0,0.0,1.0605418748670776,0.0,2.0192286965922466
0.12,0.0001,0.001,0.1,1.5,100.0,1000,0,0.0,0.37571796966407056,0.0,25.983706062151754
0.12,0.0001,0.001,0.1,1.5,1000.0,1000,0,0.0,0.03270193472848589,0.0,0.19218864524822535
0.12,0.0001,0.001,0.1,2.0,10.0,1000,0,0.0,1.0870772227503283,0.0,2.1258216875522065
0.12,0.0001,0.001,0.1,2.0,100.0,1000,0,0.0,0.1270136441412815,0.0,0.6737620919651373
0.12,0.0001,0.001,0.1,2.0,1000.0,1000,0,0.0,0.00969983658740664,0.0,9.391194145107866e-05
0.12,0.0001,0.001,0.1,2.5,10.0,1000,0,0.0,1.0820592247725445,0.0,1.5864451318742672
0.12,0.0001,0.001,0.1,2.5,100.0,1000,0,0.0,0.11395842061341599,0.0,0.20244010878512958
0.12,0.0001,0.001,0.1,2.5,1000.0,1000,0,0.0,0.009700272368647822,0.0,9.446318949111448e-05
0.12,0.0001,0.001,0.1,3.0,10.0,1000,0,0.0,1.104473689845985,0.0,3.4862005818639488
0.12,0.0001,0.001,0.1,3.0,100.0,1000,0,0.0,0.15995255531154484,0.0,1.4712163966082288
0.12,0.0001,0.001,0.1,3.0,1000.0,1000,0,0.0,0.019455436175187146,0.0,0.05346844616224214
0.12,0.0001,0.001,1.0,1.1,10.0,1000,0,0.0,0.12459356859222065,0.0,0.015795540482333868
0.12,0.0001,0.001,1.0,1.1,100.0,1000,0,0.0,0.010590018510428597,0.0,0.00011316009411423624
0.12,0.0001,0.001,1.0,1.1,1000.0,1000,0,0.0,0.0010080909814105038,0.0,9.959334491554208e-07
0.12,0.0001,0.001,1.0,1.5,10.0,1000,0,0.0,0.1151674636209465,0.0,0.014908295409075
0.12,0.0001,0.001,1.0,1.5,100.0,1000,0,0.0,0.012422906845324272,0.0,0.0031146303575241285
0.12,0.0001,0.001,1.0,1.5,1000.0,1000,0,0.0,0.0009885871454089826,0.0,8.595454808980972e-07
0.12,0.0001,0.001,1.0,2.0,10.0,1000,0,0.0,0.12758966347685233,0.0,0.39019089488462966
0.12,0.0001,0.001,1.0,2.0,100.0,1000,0,0.0,0.010471009145505703,0.0,0.00010126005666090352
0.12,0.0001,0.001,1.0,2.0,1000.0,1000,0,0.0,0.025191527927196346,0.0,0.5554031215346747
0.12,0.0001,0.001,1.0,2.5,10.0,1000,0,0.0,0.11358579628370448,0.0,0.01437285237973009
0.12,0.0001,0.001,1.0,2.5,100.0,1000,0,0.0,0.0168635211758937,0.0,0.04663768530845781
0.12,0.0001,0.001,1.0,2.5,1000.0,1000,0,0.0,0.009200105838505475,0.0,0.06761776864330081
0.12,0.0001,0.001,1.0,3.0,10.0,1000,0,0.0,0.11075646845121186,0.0,0.012967217665632927
0.12,0.0001,0.001,1.0,3.0,100.0,1000,0,0.0,0.01103972441996361,0.0,0.00048446957737308956
0.12,0.0001,0.001,1.0,3.0,1000.0,1000,0,0.0,0.001049878182562426,0.0,1.1536597931488758e-06
0.12,0.001,0.0003,1e-05,1.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,1e-05,1.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,1e-05,1.1,1000.0,1000,0,0.0,5.845244711314365,0.0,10.511711412802692
0.12,0.001,0.0003,1e-05,1.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,1e-05,1.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,1e-05,1.5,1000.0,1000,0,0.0,6.838511957849998,0.0,11.430037884790844
0.12,0.001,0.0003,1e-05,2.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,1e-05,2.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,1e-05,2.0,1000.0,1000,0,0.0,6.5786560226936075,0.0,13.275031658552177
0.12,0.001,0.0003,1e-05,2.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,1e-05,2.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,1e-05,2.5,1000.0,1000,0,0.0,6.380886313807297,0.0,21.575599201813674
0.12,0.001,0.0003,1e-05,3.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,1e-05,3.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,1e-05,3.0,1000.0,1000,0,0.0,6.505765124189196,0.0,26.511841833426438
0.12,0.001,0.0003,0.001,1.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,0.001,1.1,100.0,1000,0,0.0,17.829580970717025,0.0,0.0
0.12,0.001,0.0003,0.001,1.1,1000.0,1000,0,0.0,6.12475571420106,0.0,24.43553645960469
0.12,0.001,0.0003,0.001,1.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,0.001,1.5,100.0,1000,0,0.0,13.08608689744221,0.0,37.04908421243805
0.12,0.001,0.0003,0.001,1.5,1000.0,1000,0,0.0,6.953343940010377,0.0,34.9477088201899
0.12,0.001,0.0003,0.001,2.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,0.001,2.0,100.0,1000,0,0.0,24.49960279835481,0.0,0.0
0.12,0.001,0.0003,0.001,2.0,1000.0,1000,0,0.0,6.459800729459415,0.0,25.388552049625474
0.12,0.001,0.0003,0.001,2.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,0.001,2.5,100.0,1000,0,0.0,16.3248882339231,0.0,62.29333519662336
0.12,0.001,0.0003,0.001,2.5,1000.0,1000,0,0.0,6.487611036852595,0.0,31.60191483775414
0.12,0.001,0.0003,0.001,3.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,0.001,3.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0003,0.001,3.0,1000.0,1000,0,0.0,6.5674955975560465,0.0,24.16663496969527
0.12,0.001,0.0003,0.1,1.1,10.0,1000,0,0.0,25.889567353382517,0.0,450.07386518455775
0.12,0.001,0.0003,0.1,1.1,100.0,1000,0,0.0,0.8276482051985606,0.0,2.486373511751782
0.12,0.001,0.0003,0.1,1.1,1000.0,1000,0,0.0,0.06523811754138992,0.0,0.008024455047771743
0.12,0.001,0.0003,0.1,1.5,10.0,1000,0,0.0,26.052333889580723,0.0,624.2217248944988
0.12,0.001,0.0003,0.1,1.5,100.0,1000,0,0.0,0.7123619263110241,0.0,0.6880206616021649
0.12,0.001,0.0003,0.1,1.5,1000.0,1000,0,0.0,0.062213666192251875,0.0,0.0015483852736015548
0.12,0.001,0.0003,0.1,2.0,10.0,1000,0,0.0,23.137965196867142,0.0,819.326208827728
0.12,0.001,0.0003,0.1,2.0,100.0,1000,0,0.0,0.7502841939111441,0.0,2.6121875030964623
0.12,0.001,0.0003,0.1,2.0,1000.0,1000,0,0.0,0.06779262392818361,0.0,0.008326533001585621
0.12,0.001,0.0003,0.1,2.5,10.0,1000,0,0.0,22.937335818624437,0.0,448.26961165184304
0.12,0.001,0.0003,0.1,2.5,100.0,1000,0,0.0,0.6783347869978492,0.0,0.5307776440145275
0.12,0.001,0.0003,0.1,2.5,1000.0,1000,0,0.0,0.06359987220285421,0.0,0.003196501130197124
0.12,0.001,0.0003,0.1,3.0,10.0,1000,0,0.0,24.162160473238494,0.0,641.2002961202006
0.12,0.001,0.0003,0.1,3.0,100.0,1000,0,0.0,0.8577307388090615,0.0,2.9447843587628593
0.12,0.001,0.0003,0.1,3.0,1000.0,1000,0,0.0,0.07143874460965492,0.0,0.024996999835631816
0.12,0.001,0.0003,1.0,1.1,10.0,1000,0,0.0,5.673735589025666,0.0,71.48167257594066
0.12,0.001,0.0003,1.0,1.1,100.0,1000,0,0.0,0.06378654129470238,0.0,0.000640157465559507
0.12,0.001,0.0003,1.0,1.1,1000.0,1000,0,0.0,0.005968109302153586,0.0,6.29502924011004e-06
0.12,0.001,0.0003,1.0,1.5,10.0,1000,0,0.0,5.850250939001116,0.0,75.77749701586373
0.12,0.001,0.0003,1.0,1.5,100.0,1000,0,0.0,0.09502638266532018,0.0,1.022339528066638
0.12,0.001,0.0003,1.0,1.5,1000.0,1000,0,0.0,0.005931595497850645,0.0,5.915305681925603e-06
0.12,0.001,0.0003,1.0,2.0,10.0,1000,0,0.0,6.800481593266486,0.0,127.18432533454448
0.12,0.001,0.0003,1.0,2.0,100.0,1000,0,0.0,0.06898869564610424,0.0,0.05806639285574261
0.12,0.001,0.0003,1.0,2.0,1000.0,1000,0,0.0,0.006245193846050829,0.0,6.423956317989736e-05
0.12,0.001,0.0003,1.0,2.5,10.0,1000,0,0.0,6.493785323531125,0.0,158.62188317481224
0.12,0.001,0.0003,1.0,2.5,100.0,1000,0,0.0,0.13572581299682848,0.0,3.3573098224910916
0.12,0.001,0.0003,1.0,2.5,1000.0,1000,0,0.0,0.006024794889761529,0.0,6.169209821539957e-06
0.12,0.001,0.0003,1.0,3.0,10.0,1000,0,0.0,6.678064965609576,0.0,110.32351972038889
0.12,0.001,0.0003,1.0,3.0,100.0,1000,0,0.0,0.061642349649391234,0.0,0.0006665675980691623
0.12,0.001,0.0003,1.0,3.0,1000.0,999,1,0.5333333333333333,0.006683169855486212,0.0,0.0005010473736324205
0.12,0.001,0.0001,1e-05,1.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,1e-05,1.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,1e-05,1.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,1e-05,1.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,1e-05,1.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,1e-05,1.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,1e-05,2.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,1e-05,2.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,1e-05,2.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,1e-05,2.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,1e-05,2.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,1e-05,2.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,1e-05,3.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,1e-05,3.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,1e-05,3.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,1.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,1.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,1.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,1.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,1.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,1.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,2.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,2.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,2.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,2.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,2.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,2.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,3.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,3.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.001,3.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.001,0.0001,0.1,1.1,10.0,1000,0,0.0,114.62467767267098,0.0,4604.259946844858
0.12,0.001,0.0001,0.1,1.1,100.0,1000,0,0.0,3.1205666251150928,0.0,2.266591212563576
0.12,0.001,0.0001,0.1,1.1,1000.0,1000,0,0.0,0.1989128264272228,0.0,0.00412051314458301
0.12,0.001,0.0001,0.1,1.5,10.0,1000,0,0.0,86.6624878978304,0.0,2296.4560619354424
0.12,0.001,0.0001,0.1,1.5,100.0,1000,0,0.0,2.9443086918257992,0.0,3.639425032527659
0.12,0.001,0.0001,0.1,1.5,1000.0,1000,0,0.0,0.20324120849821156,0.0,0.020280946628882034
0.12,0.001,0.0001,0.1,2.0,10.0,1000,0,0.0,198.09511662491522,0.0,14728.646472064996
0.12,0.001,0.0001,0.1,2.0,100.0,1000,0,0.0,2.917672743810566,0.0,16.96447365332276
0.12,0.001,0.0001,0.1,2.0,1000.0,999,1,0.4117647058823529,0.1957442538327885,0.0,0.002232877633330953
0.12,0.001,0.0001,0.1,2.5,10.0,1000,0,0.0,104.35232417033087,0.0,3389.682736646328
0.12,0.001,0.0001,0.1,2.5,100.0,1000,0,0.0,2.712079935097043,0.0,1.3045503390613955
0.12,0.001,0.0001,0.1,2.5,1000.0,1000,0,0.0,0.20132947576737922,0.0,0.012722511608473557
0.12,0.001,0.0001,0.1,3.0,10.0,1000,0,0.0,171.8529832783864,0.0,7390.288370486952
0.12,0.001,0.0001,0.1,3.0,100.0,1000,0,0.0,2.63539298528761,0.0,1.1488069657121485
0.12,0.001,0.0001,0.1,3.0,1000.0,1000,0,0.0,0.1971260796406997,0.0,0.0023981692412523284
0.12,0.001,0.0001,1.0,1.1,10.0,999,1,0.5,108.98102588280975,0.0,6711.9548143677475
0.12,0.001,0.0001,1.0,1.1,100.0,995,5,0.40595238095238095,0.29699422443209644,0.04252267573696145,1.4198154822279203
0.12,0.001,0.0001,1.0,1.1,1000.0,995,5,0.3637296037296037,0.019317149001869312,0.036339328736531534,1.9897765058461884e-05
0.12,0.001,0.0001,1.0,1.5,10.0,1000,0,0.0,112.22633695676436,0.0,6206.579802803677
0.12,0.001,0.0001,1.0,1.5,100.0,999,1,0.3,0.24589477683689098,0.0,0.2312400323738727
0.12,0.001,0.0001,1.0,1.5,1000.0,995,5,0.07741935483870968,0.019324055094515992,0.023975026014568156,2.0393050389941978e-05
0.12,0.001,0.0001,1.0,2.0,10.0,999,1,0.41935483870967744,105.18027203705307,0.0,7437.860704672821
0.12,0.001,0.0001,1.0,2.0,100.0,994,6,0.5631313131313131,0.22796983203351984,0.04265508621569228,0.044489984071058905
0.12,0.001,0.0001,1.0,2.0,1000.0,992,8,0.5461981029236465,0.01926237062565814,0.030973608345673597,1.8076920613088737e-05
0.12,0.001,0.0001,1.0,2.5,10.0,998,2,0.4935897435897436,110.79282231502444,4.109138724523347e-05,6311.143448834702
0.12,0.001,0.0001,1.0,2.5,100.0,995,5,0.375,0.23996442406087268,0.05399999999999999,0.5363775719955715
0.12,0.001,0.0001,1.0,2.5,1000.0,990,10,0.31115801982675045,0.019442324942682016,0.04382555739919116,2.1001773024632483e-05
0.12,0.001,0.0001,1.0,3.0,10.0,999,1,0.36363636363636365,117.4818999717094,0.0,5347.318513008577
0.12,0.001,0.0001,1.0,3.0,100.0,998,2,0.5,0.216332532711051,0.017313019390581715,0.009660239442788343
0.12,0.001,0.0001,1.0,3.0,1000.0,987,13,0.4162079423097057,0.019176641732110936,0.03251726773866558,1.949359761277156e-05
0.12,0.001,0.003,1e-05,1.1,10.0,1000,0,0.0,1.1002872439277571,0.0,33.66353269412171
0.12,0.001,0.003,1e-05,1.1,100.0,1000,0,0.0,0.18813994367482442,0.0,9.064954396497729
0.12,0.001,0.003,1e-05,1.1,1000.0,1000,0,0.0,0.00032477364849358624,0.0,9.991687444851447e-08
0.12,0.001,0.003,1e-05,1.5,10.0,1000,0,0.0,0.5785154829534238,0.0,2.961436900566088
0.12,0.001,0.003,1e-05,1.5,100.0,1000,0,0.0,0.12693546913986667,0.0,5.667699304814172
0.12,0.001,0.003,1e-05,1.5,1000.0,1000,0,0.0,0.009848619959021195,0.0,0.09051584278804677
0.12,0.001,0.003,1e-05,2.0,10.0,1000,0,0.0,0.6996558828251404,0.0,5.423089607828818
0.12,0.001,0.003,1e-05,2.0,100.0,1000,0,0.0,0.18663342642093442,0.0,7.519078200100338
0.12,0.001,0.003,1e-05,2.0,1000.0,1000,0,0.0,0.002949311111763184,0.0,0.006912623434376783
0.12,0.001,0.003,1e-05,2.5,10.0,1000,0,0.0,0.6743977477961326,0.0,5.633850248090966
0.12,0.001,0.003,1e-05,2.5,100.0,1000,0,0.0,0.1405651787664886,0.0,6.598462544407728
0.12,0.001,0.003,1e-05,2.5,1000.0,1000,0,0.0,0.0003171333563232616,0.0,1.0750664852885962e-07
0.12,0.001,0.003,1e-05,3.0,10.0,1000,0,0.0,0.5896499349500374,0.0,4.160032339282179
0.12,0.001,0.003,1e-05,3.0,100.0,1000,0,0.0,0.03854278570905344,0.0,0.11799774544583849
0.12,0.001,0.003,1e-05,3.0,1000.0,1000,0,0.0,0.0028032493110177557,0.0,0.006134660584694382
0.12,0.001,0.003,0.001,1.1,10.0,1000,0,0.0,0.7495261007454825,0.0,22.894887575134646
0.12,0.001,0.003,0.001,1.1,100.0,1000,0,0.0,0.06490198242074517,0.0,0.6817736112626102
0.12,0.001,0.003,0.001,1.1,1000.0,1000,0,0.0,0.00031384196654827624,0.0,9.846494449634512e-08
0.12,0.001,0.003,0.001,1.5,10.0,1000,0,0.0,0.651602706731924,0.0,7.285343160079759
0.12,0.001,0.003,0.001,1.5,100.0,1000,0,0.0,0.024568171613581432,0.0,0.013643043889080378
0.12,0.001,0.003,0.001,1.5,1000.0,1000,0,0.0,0.00033336934413661013,0.0,1.1456657546317595e-07
0.12,0.001,0.003,0.001,2.0,10.0,1000,0,0.0,0.9076166406437924,0.0,27.769426990126895
0.12,0.001,0.003,0.001,2.0,100.0,1000,0,0.0,0.17707128814695425,0.0,11.035439745787272
0.12,0.001,0.003,0.001,2.0,1000.0,1000,0,0.0,0.00032223193341113443,0.0,1.0674397007602706e-07
0.12,0.001,0.003,0.001,2.5,10.0,1000,0,0.0,0.6222026075905046,0.0,6.669350472019365
0.12,0.001,0.003,0.001,2.5,100.0,1000,0,0.0,0.07671536102877896,0.0,1.114115077979826
0.12,0.001,0.003,0.001,2.5,1000.0,1000,0,0.0,0.000883184036313404,0.0,0.0003109069804152795
0.12,0.001,0.003,0.001,3.0,10.0,1000,0,0.0,0.5892661045742273,0.0,3.406570659221693
0.12,0.001,0.003,0.001,3.0,100.0,1000,0,0.0,0.0996806600033595,0.0,1.9298051946159804
0.12,0.001,0.003,0.001,3.0,1000.0,1000,0,0.0,0.00030947842397174624,0.0,9.311800336414862e-08
0.12,0.001,0.003,0.1,1.1,10.0,1000,0,0.0,0.3831498949891673,0.0,2.938972344956911
0.12,0.001,0.003,0.1,1.1,100.0,1000,0,0.0,0.02499161575458309,0.0,0.050336466416587414
0.12,0.001,0.003,0.1,1.1,1000.0,1000,0,0.0,0.00031585208559793774,0.0,9.715987022421142e-08
0.12,0.001,0.003,0.1,1.5,10.0,1000,0,0.0,0.41909831485169424,0.0,2.1911018722888413
0.12,0.001,0.003,0.1,1.5,100.0,1000,0,0.0,0.02382804041554515,0.0,0.035650767771820614
0.12,0.001,0.003,0.1,1.5,1000.0,1000,0,0.0,0.0005523500578674543,0.0,6.251133405672625e-05
0.12,0.001,0.003,0.1,2.0,10.0,1000,0,0.0,0.6710475611832283,0.0,26.234552872420643
0.12,0.001,0.003,0.1,2.0,100.0,1000,0,0.0,0.07874014678112491,0.0,1.2985188671579821
0.12,0.001,0.003,0.1,2.0,1000.0,1000,0,0.0,0.00031797916795399855,0.0,1.1057682010405744e-07
0.12,0.001,0.003,0.1,2.5,10.0,1000,0,0.0,0.49289172966797645,0.0,5.048624630041069
0.12,0.001,0.003,0.1,2.5,100.0,1000,0,0.0,0.13655346167094562,0.0,2.2912011009099755
0.12,0.001,0.003,0.1,2.5,1000.0,1000,0,0.0,0.0006733093645019792,0.0,8.885973193451563e-05
0.12,0.001,0.003,0.1,3.0,10.0,1000,0,0.0,0.38997812217087885,0.0,1.6566972301922844
0.12,0.001,0.003,0.1,3.0,100.0,1000,0,0.0,0.01897615204825326,0.0,0.003161479331510868
0.12,0.001,0.003,0.1,3.0,1000.0,1000,0,0.0,0.00943029681034978,0.0,0.08327056197472635
0.12,0.001,0.003,1.0,1.1,10.0,1000,0,0.0,0.12939914970353286,0.0,1.108436179375273
0.12,0.001,0.003,1.0,1.1,100.0,1000,0,0.0,0.010892552872919474,0.0,0.01650916422479706
0.12,0.001,0.003,1.0,1.1,1000.0,1000,0,0.0,0.0003489495230214454,0.0,1.341992290848313e-05
0.12,0.001,0.003,1.0,1.5,10.0,1000,0,0.0,0.1180255390472851,0.0,0.8363392643353872
0.12,0.001,0.003,1.0,1.5,100.0,1000,0,0.0,0.00754556620425976,0.0,0.0008327910427424371
0.12,0.001,0.003,1.0,1.5,1000.0,1000,0,0.0,0.00022940337018669362,0.0,5.1147571764164996e-08
0.12,0.001,0.003,1.0,2.0,10.0,1000,0,0.0,0.08567303240195814,0.0,0.037772312545830994
0.12,0.001,0.003,1.0,2.0,100.0,1000,0,0.0,0.018700366207137598,0.0,0.11849648858649489
0.12,0.001,0.003,1.0,2.0,1000.0,1000,0,0.0,0.0002272975484656249,0.0,5.7402831653820983e-08
0.12,0.001,0.003,1.0,2.5,10.0,1000,0,0.0,0.0931454705077975,0.0,0.04170496743590606
0.12,0.001,0.003,1.0,2.5,100.0,1000,0,0.0,0.0062007211479705015,0.0,3.480919331114339e-05
0.12,0.001,0.003,1.0,2.5,1000.0,1000,0,0.0,0.00023058630863494946,0.0,5.1310684877575904e-08
0.12,0.001,0.003,1.0,3.0,10.0,1000,0,0.0,0.1595662394013543,0.0,2.9151976683384735
0.12,0.001,0.003,1.0,3.0,100.0,1000,0,0.0,0.02766258976875298,0.0,0.44191420213032956
0.12,0.001,0.003,1.0,3.0,1000.0,1000,0,0.0,0.011412738693624486,0.0,0.12445566512318058
0.12,0.001,0.001,1e-05,1.1,10.0,1000,0,0.0,10.856308081709923,0.0,181.14700139296284
0.12,0.001,0.001,1e-05,1.1,100.0,1000,0,0.0,8.088816881715152,0.0,242.21976972264184
0.12,0.001,0.001,1e-05,1.1,1000.0,1000,0,0.0,3.6380858276743595,0.0,75.39607503182893
0.12,0.001,0.001,1e-05,1.5,10.0,1000,0,0.0,12.941935656175687,0.0,371.90070249601405
0.12,0.001,0.001,1e-05,1.5,100.0,1000,0,0.0,8.529772730493558,0.0,172.2963827302912
0.12,0.001,0.001,1e-05,1.5,1000.0,1000,0,0.0,3.2878137457310155,0.0,63.440076912277306
0.12,0.001,0.001,1e-05,2.0,10.0,1000,0,0.0,10.526067433059563,0.0,253.81644269242204
