b_A,mu,c,s,parm,init_pop_size,extinction,rescue,mean_fraction,mean_rescue_time,var_fraction,var_rescue_time
0.11,0.0,0.0003,1e-05,-0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,-0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,-0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,-0.2,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,-0.2,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,-0.2,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,-0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,-0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,-0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,0.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,0.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,0.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,0.2,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,0.2,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,0.2,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,1e-05,1.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,-0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,-0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,-0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,-0.2,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,-0.2,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,-0.2,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,-0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,-0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,-0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,0.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,0.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,0.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,0.2,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,0.2,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,0.2,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.001,1.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0003,0.1,-0.5,10.0,1000,0,0.0,9.987363335554944,0.0,37.775565610127515
0.11,0.0,0.0003,0.1,-0.5,100.0,1000,0,0.0,7.399966610487322,0.0,21.332890970417925
0.11,0.0,0.0003,0.1,-0.5,1000.0,1000,0,0.0,8.680319761032953,0.0,22.870983574575167
0.11,0.0,0.0003,0.1,-0.2,10.0,1000,0,0.0,9.169130130996214,0.0,36.089351025262204
0.11,0.0,0.0003,0.1,-0.2,100.0,1000,0,0.0,11.336962094954641,0.0,57.33453025613743
0.11,0.0,0.0003,0.1,-0.2,1000.0,1000,0,0.0,8.720671101577867,0.0,63.74531116463856
0.11,0.0,0.0003,0.1,-0.1,10.0,1000,0,0.0,10.818496218443592,0.0,49.401766227673434
0.11,0.0,0.0003,0.1,-0.1,100.0,1000,0,0.0,10.02893141188644,0.0,62.36342982369517
0.11,0.0,0.0003,0.1,-0.1,1000.0,1000,0,0.0,8.997910684135546,0.0,29.17835180569186
0.11,0.0,0.0003,0.1,0.0,10.0,1000,0,0.0,10.556420592004853,0.0,41.50752234264204
0.11,0.0,0.0003,0.1,0.0,100.0,1000,0,0.0,9.909299087289668,0.0,62.38847203122342
0.11,0.0,0.0003,0.1,0.0,1000.0,1000,0,0.0,9.124215867119663,0.0,46.741278619428265
0.11,0.0,0.0003,0.1,0.1,10.0,1000,0,0.0,9.700713581403656,0.0,43.43415293325945
0.11,0.0,0.0003,0.1,0.1,100.0,1000,0,0.0,7.497804143644248,0.0,26.624639403829665
0.11,0.0,0.0003,0.1,0.1,1000.0,1000,0,0.0,7.621105157015891,0.0,13.438256302715764
0.11,0.0,0.0003,0.1,0.2,10.0,1000,0,0.0,9.85533592526812,0.0,46.99641457620968
0.11,0.0,0.0003,0.1,0.2,100.0,1000,0,0.0,8.985745028350152,0.0,38.98126120559491
0.11,0.0,0.0003,0.1,0.2,1000.0,1000,0,0.0,7.0447545159453755,0.0,30.005073576404495
0.11,0.0,0.0003,0.1,0.5,10.0,1000,0,0.0,8.487828080819721,0.0,44.11304327003611
0.11,0.0,0.0003,0.1,0.5,100.0,1000,0,0.0,8.134128124320519,0.0,37.748256369204796
0.11,0.0,0.0003,0.1,0.5,1000.0,1000,0,0.0,6.90619527650629,0.0,45.01842458360257
0.11,0.0,0.0003,0.1,1.0,10.0,1000,0,0.0,9.332980136395939,0.0,40.31867988100158
0.11,0.0,0.0003,0.1,1.0,100.0,1000,0,0.0,7.215586760157451,0.0,31.360303377506334
0.11,0.0,0.0003,0.1,1.0,1000.0,1000,0,0.0,5.625992265890358,0.0,20.95681904326031
0.11,0.0,0.0003,1.0,-0.5,10.0,1000,0,0.0,1.500229726146858,0.0,0.9699674578817203
0.11,0.0,0.0003,1.0,-0.5,100.0,1000,0,0.0,1.9483922019962345,0.0,2.3204048002395425
0.11,0.0,0.0003,1.0,-0.5,1000.0,1000,0,0.0,1.3280144854953833,0.0,0.9704133525973433
0.11,0.0,0.0003,1.0,-0.2,10.0,1000,0,0.0,1.8492627338589191,0.0,1.5075075823448134
0.11,0.0,0.0003,1.0,-0.2,100.0,1000,0,0.0,1.4749404192667037,0.0,1.1407499472598412
0.11,0.0,0.0003,1.0,-0.2,1000.0,1000,0,0.0,1.3829829975401633,0.0,0.730119007258937
0.11,0.0,0.0003,1.0,-0.1,10.0,1000,0,0.0,1.7846043886310363,0.0,1.9616648954189706
0.11,0.0,0.0003,1.0,-0.1,100.0,1000,0,0.0,1.5208868280666388,0.0,1.2688992886726858
0.11,0.0,0.0003,1.0,-0.1,1000.0,1000,0,0.0,1.467730793250286,0.0,1.4053644379533794
0.11,0.0,0.0003,1.0,0.0,10.0,1000,0,0.0,1.7288599835858711,0.0,1.6407918856246337
0.11,0.0,0.0003,1.0,0.0,100.0,1000,0,0.0,1.4501927488570736,0.0,1.4052115606145685
0.11,0.0,0.0003,1.0,0.0,1000.0,1000,0,0.0,1.389552932210492,0.0,1.1335107156353057
0.11,0.0,0.0003,1.0,0.1,10.0,1000,0,0.0,1.7031632718832628,0.0,1.31203522371986
0.11,0.0,0.0003,1.0,0.1,100.0,1000,0,0.0,1.3654714765671463,0.0,1.1089960821183558
0.11,0.0,0.0003,1.0,0.1,1000.0,1000,0,0.0,1.4302138515374927,0.0,1.2401421710122411
0.11,0.0,0.0003,1.0,0.2,10.0,1000,0,0.0,1.6717561044254,0.0,1.8497806904111056
0.11,0.0,0.0003,1.0,0.2,100.0,1000,0,0.0,1.2781237256601687,0.0,0.897209387092522
0.11,0.0,0.0003,1.0,0.2,1000.0,1000,0,0.0,1.197448911629509,0.0,0.7598159580382606
0.11,0.0,0.0003,1.0,0.5,10.0,1000,0,0.0,1.5249815384732872,0.0,1.1169662668098195
0.11,0.0,0.0003,1.0,0.5,100.0,1000,0,0.0,1.1735961586117474,0.0,0.7689736185788171
0.11,0.0,0.0003,1.0,0.5,1000.0,1000,0,0.0,1.1196941941910137,0.0,0.521699983262822
0.11,0.0,0.0003,1.0,1.0,10.0,1000,0,0.0,1.3034695432862249,0.0,0.9158099203007232
0.11,0.0,0.0003,1.0,1.0,100.0,997,3,0.5354126055880442,0.965833051588138,0.1449165956307755,0.4666547819545157
0.11,0.0,0.0003,1.0,1.0,1000.0,994,6,0.9512208781362007,0.884111837842965,0.003888501104214037,0.4157980375304882
0.11,0.0,0.0001,1e-05,-0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,-0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,-0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,-0.2,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,-0.2,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,-0.2,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,-0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,-0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,-0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,0.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,0.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,0.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,0.2,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,0.2,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,0.2,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1e-05,1.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,-0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,-0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,-0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,-0.2,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,-0.2,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,-0.2,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,-0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,-0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,-0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,0.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,0.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,0.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,0.2,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,0.2,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,0.2,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.001,1.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,-0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,-0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,-0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,-0.2,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,-0.2,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,-0.2,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,-0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,-0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,-0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,0.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,0.0,100.0,1000,0,0.0,15.483658880657671,0.0,0.0
0.11,0.0,0.0001,0.1,0.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,0.1,100.0,1000,0,0.0,16.53689567394408,0.0,0.0
0.11,0.0,0.0001,0.1,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,0.2,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,0.2,100.0,1000,0,0.0,51.883419040961265,0.0,76.61264787952717
0.11,0.0,0.0001,0.1,0.2,1000.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,0.1,0.5,10.0,1000,0,0.0,17.363762763267605,0.0,0.0
0.11,0.0,0.0001,0.1,0.5,100.0,1000,0,0.0,17.56715866076793,0.0,97.68261941119403
0.11,0.0,0.0001,0.1,0.5,1000.0,1000,0,0.0,22.701912213377334,0.0,59.726165128874335
0.11,0.0,0.0001,0.1,1.0,10.0,1000,0,0.0,38.622179282892745,0.0,71.47163068183852
0.11,0.0,0.0001,0.1,1.0,100.0,1000,0,0.0,25.039590824503346,0.0,260.11435970245265
0.11,0.0,0.0001,0.1,1.0,1000.0,1000,0,0.0,17.281516909734908,0.0,78.48361310023994
0.11,0.0,0.0001,1.0,-0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1.0,-0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.11,0.0,0.0001,1.0,-0.5,1000.0,1000,0,0.0,4.183996802817303,0.0,0.0
0.11,0.0,0.0001,1.0,-0.2,10.0,1000,0,0.0,6.1015401008212065,0.0,10.561851707938287
0.11,0.0,0.0001,1.0,-0.2,100.0,1000,0,0.0,4.62820856978444,0.0,8.946760316859653
0.11,0.0,0.0001,1.0,-0.2,1000.0,1000,0,0.0,2.9391392417875277,0.0,2.2276303248800575
0.11,0.0,0.0001,1.0,-0.1,10.0,1000,0,0.0,7.335309838382154,0.0,11.388120894923272
0.11,0.0,0.0001,1.0,-0.1,100.0,1000,0,0.0,4.166795664845767,0.0,3.919013512704608
0.11,0.0,0.0001,1.0,-0.1,1000.0,1000,0,0.0,4.453499346852561,0.0,7.9936957545625535
0.11,0.0,0.0001,1.0,0.0,10.0,1000,0,0.0,8.88131779386257,0.0,35.005891306849314
0.11,0.0,0.0001,1.0,0.0,100.0,1000,0,0.0,3.7368752952345887,0.0,3.9635835932011227
0.11,0.0,0.0001,1.0,0.0,1000.0,1000,0,0.0,4.557670170039497,0.0,9.704844231262491
0.11,0.0,0.0001,1.0,0.1,10.0,1000,0,0.0,8.369907185016489,0.0,50.652748366952245
0.11,0.0,0.0001,1.0,0.1,100.0,1000,0,0.0,4.073834556186336,0.0,7.340931873301908
0.11,0.0,0.0001,1.0,0.1,1000.0,1000,0,0.0,4.33484306645817,0.0,9.451296999271516
0.11,0.0,0.0001,1.0,0.2,10.0,1000,0,0.0,9.143125503583722,0.0,93.15451318687025
0.11,0.0,0.0001,1.0,0.2,100.0,1000,0,0.0,4.457133334490703,0.0,10.181039056993278
0.11,0.0,0.0001,1.0,0.2,1000.0,1000,0,0.0,3.4898577123250734,0.0,5.834924517117082
0.11,0.0,0.0001,1.0,0.5,10.0,1000,0,0.0,9.291997443364146,0.0,78.89709384849505
0.11,0.0,0.0001,1.0,0.5,100.0,999,1,0.8571428571428571,3.1771930426585997,0.0,3.2287194128032537
0.11,0.0,0.0001,1.0,0.5,1000.0,995,5,0.41077861163227014,3.118472290671067,0.12621330674542136,3.1116336103266726
0.11,0.0,0.0001,1.0,1.0,10.0,984,16,0.7566968790813591,9.716573198682495,0.08562749481374372,125.92812209414019
0.11,0.0,0.0001,1.0,1.0,100.0,906,94,0.8015440207614128,2.382197487511374,0.030230048471956508,2.02033831608151
0.11,0.0,0.0001,1.0,1.0,1000.0,901,99,0.734302364188014,2.0746207568542685,0.06785472458697628,1.2616026894636603
0.11,0.0,0.003,1e-05,-0.5,10.0,1000,0,0.0,0.47338084486888504,0.0,0.2366829616253304
0.11,0.0,0.003,1e-05,-0.5,100.0,1000,0,0.0,0.021056670487753563,0.0,0.0004333831729527801
0.11,0.0,0.003,1e-05,-0.5,1000.0,1000,0,0.0,0.00031827012350038456,0.0,9.723409980129677e-08
0.11,0.0,0.003,1e-05,-0.2,10.0,1000,0,0.0,0.4696688595115097,0.0,0.2361693351350322
0.11,0.0,0.003,1e-05,-0.2,100.0,1000,0,0.0,0.0220267227905905,0.0,0.0004926356701862382
0.11,0.0,0.003,1e-05,-0.2,1000.0,1000,0,0.0,0.00032098022270932023,0.0,9.751039617074327e-08
0.11,0.0,0.003,1e-05,-0.1,10.0,1000,0,0.0,0.47125550083031015,0.0,0.2122689805492805
0.11,0.0,0.003,1e-05,-0.1,100.0,1000,0,0.0,0.021151796465464258,0.0,0.0004289623458483093
0.11,0.0,0.003,1e-05,-0.1,1000.0,1000,0,0.0,0.00032771780147474003,0.0,9.816502231415709e-08
0.11,0.0,0.003,1e-05,0.0,10.0,1000,0,0.0,0.48396720965055695,0.0,0.22868440906255824
0.11,0.0,0.003,1e-05,0.0,100.0,1000,0,0.0,0.02054290381449701,0.0,0.00040009805167926074
0.11,0.0,0.003,1e-05,0.0,1000.0,1000,0,0.0,0.0003108924034280348,0.0,9.083796429703963e-08
0.11,0.0,0.003,1e-05,0.1,10.0,1000,0,0.0,0.4879622050566386,0.0,0.20985176156597
0.11,0.0,0.003,1e-05,0.1,100.0,1000,0,0.0,0.022925855540181155,0.0,0.0005818546080273039
0.11,0.0,0.003,1e-05,0.1,1000.0,1000,0,0.0,0.0003279553209530045,0.0,1.0769571749263469e-07
0.11,0.0,0.003,1e-05,0.2,10.0,1000,0,0.0,0.49362548795364153,0.0,0.2287140482563161
0.11,0.0,0.003,1e-05,0.2,100.0,1000,0,0.0,0.020504940131599925,0.0,0.0004160569507681854
0.11,0.0,0.003,1e-05,0.2,1000.0,1000,0,0.0,0.00030970376834271306,0.0,9.64485807529699e-08
0.11,0.0,0.003,1e-05,0.5,10.0,1000,0,0.0,0.46307367345629935,0.0,0.2202557412884084
0.11,0.0,0.003,1e-05,0.5,100.0,1000,0,0.0,0.02114885653249175,0.0,0.00045898434628404463
0.11,0.0,0.003,1e-05,0.5,1000.0,1000,0,0.0,0.0003204023412656463,0.0,9.569034269391324e-08
0.11,0.0,0.003,1e-05,1.0,10.0,1000,0,0.0,0.4792667066819952,0.0,0.22413372857620878
0.11,0.0,0.003,1e-05,1.0,100.0,1000,0,0.0,0.020491771926778347,0.0,0.000399531960389572
0.11,0.0,0.003,1e-05,1.0,1000.0,1000,0,0.0,0.0003231887817162868,0.0,1.0263041536463961e-07
0.11,0.0,0.003,0.001,-0.5,10.0,1000,0,0.0,0.5132597772431344,0.0,0.2681948994380763
0.11,0.0,0.003,0.001,-0.5,100.0,1000,0,0.0,0.02068311340726889,0.0,0.00045195292790455916
0.11,0.0,0.003,0.001,-0.5,1000.0,1000,0,0.0,0.00029886969895457933,0.0,7.996984533827379e-08
0.11,0.0,0.003,0.001,-0.2,10.0,1000,0,0.0,0.4702896490611112,0.0,0.24164391819735728
0.11,0.0,0.003,0.001,-0.2,100.0,1000,0,0.0,0.021612269324350883,0.0,0.0004378368294892384
0.11,0.0,0.003,0.001,-0.2,1000.0,1000,0,0.0,0.0003119021668233892,0.0,9.184507732750995e-08
0.11,0.0,0.003,0.001,-0.1,10.0,1000,0,0.0,0.48839112438277815,0.0,0.25567556408670944
0.11,0.0,0.003,0.001,-0.1,100.0,1000,0,0.0,0.021267077941944375,0.0,0.000437681839162372
0.11,0.0,0.003,0.001,-0.1,1000.0,1000,0,0.0,0.00032961355425521353,0.0,1.0690249587490803e-07
0.11,0.0,0.003,0.001,0.0,10.0,1000,0,0.0,0.4547404348835957,0.0,0.2044963059902542
0.11,0.0,0.003,0.001,0.0,100.0,1000,0,0.0,0.021076380141214462,0.0,0.00045682953813709913
0.11,0.0,0.003,0.001,0.0,1000.0,1000,0,0.0,0.0003185828599766976,0.0,1.0602704575097662e-07
0.11,0.0,0.003,0.001,0.1,10.0,1000,0,0.0,0.47567010682161803,0.0,0.20909115972783646
0.11,0.0,0.003,0.001,0.1,100.0,1000,0,0.0,0.021206657453236605,0.0,0.00043091918707499236
0.11,0.0,0.003,0.001,0.1,1000.0,1000,0,0.0,0.00032950419387748584,0.0,1.0453023964840112e-07
0.11,0.0,0.003,0.001,0.2,10.0,1000,0,0.0,0.4704678397063819,0.0,0.22801950396977122
0.11,0.0,0.003,0.001,0.2,100.0,1000,0,0.0,0.02127634242584267,0.0,0.0004320268995087714
0.11,0.0,0.003,0.001,0.2,1000.0,1000,0,0.0,0.0003098198731585133,0.0,8.93112437700269e-08
0.11,0.0,0.003,0.001,0.5,10.0,1000,0,0.0,0.4840877168209865,0.0,0.23152804785374562
0.11,0.0,0.003,0.001,0.5,100.0,1000,0,0.0,0.020572616669289265,0.0,0.0004326252473205612
0.11,0.0,0.003,0.001,0.5,1000.0,1000,0,0.0,0.00030536545530586494,0.0,8.944968795753669e-08
0.11,0.0,0.003,0.001,1.0,10.0,1000,0,0.0,0.46661988621733974,0.0,0.20025729425774394
0.11,0.0,0.003,0.001,1.0,100.0,1000,0,0.0,0.020466388837561827,0.0,0.00040738420270104047
0.11,0.0,0.003,0.001,1.0,1000.0,1000,0,0.0,0.00030724884827337573,0.0,8.534490220982445e-08
0.11,0.0,0.003,0.1,-0.5,10.0,1000,0,0.0,0.3147264462927248,0.0,0.09484168995156947
0.11,0.0,0.003,0.1,-0.5,100.0,1000,0,0.0,0.01774205599958156,0.0,0.00028981325262737126
0.11,0.0,0.003,0.1,-0.5,1000.0,1000,0,0.0,0.00030826078476996237,0.0,1.0001980390251051e-07
0.11,0.0,0.003,0.1,-0.2,10.0,1000,0,0.0,0.3163355334923516,0.0,0.10574979310050567
0.11,0.0,0.003,0.1,-0.2,100.0,1000,0,0.0,0.017022962818966675,0.0,0.00028434982100454195
0.11,0.0,0.003,0.1,-0.2,1000.0,1000,0,0.0,0.00031242660065018257,0.0,9.55881116942118e-08
0.11,0.0,0.003,0.1,-0.1,10.0,1000,0,0.0,0.3250847039444383,0.0,0.08975258678467618
0.11,0.0,0.003,0.1,-0.1,100.0,1000,0,0.0,0.01691919915720127,0.0,0.0002892720688218203
0.11,0.0,0.003,0.1,-0.1,1000.0,1000,0,0.0,0.000311709625096089,0.0,8.400272089607473e-08
0.11,0.0,0.003,0.1,0.0,10.0,1000,0,0.0,0.3374651136760008,0.0,0.11322587775171129
0.11,0.0,0.003,0.1,0.0,100.0,1000,0,0.0,0.018151256401438574,0.0,0.00032384740353356674
0.11,0.0,0.003,0.1,0.0,1000.0,1000,0,0.0,0.00028832450753313787,0.0,8.26164345439647e-08
0.11,0.0,0.003,0.1,0.1,10.0,1000,0,0.0,0.3263640312739211,0.0,0.10023370304286484
0.11,0.0,0.003,0.1,0.1,100.0,1000,0,0.0,0.018131130381357077,0.0,0.0003285253912823932
0.11,0.0,0.003,0.1,0.1,1000.0,1000,0,0.0,0.0003099825788203297,0.0,9.917847582297435e-08
0.11,0.0,0.003,0.1,0.2,10.0,1000,0,0.0,0.31317820759014736,0.0,0.10676827293396812
0.11,0.0,0.003,0.1,0.2,100.0,1000,0,0.0,0.018559807296186955,0.0,0.00029571603715040267
0.11,0.0,0.003,0.1,0.2,1000.0,1000,0,0.0,0.00031380505691964045,0.0,1.0672257811027349e-07
0.11,0.0,0.003,0.1,0.5,10.0,1000,0,0.0,0.334100512880876,0.0,0.11310295749201862
0.11,0.0,0.003,0.1,0.5,100.0,1000,0,0.0,0.01676666385615573,0.0,0.00028240319115447997
0.11,0.0,0.003,0.1,0.5,1000.0,1000,0,0.0,0.00029895806623932836,0.0,8.911505129023035e-08
0.11,0.0,0.003,0.1,1.0,10.0,1000,0,0.0,0.3322684186072694,0.0,0.11315089915825781
0.11,0.0,0.003,0.1,1.0,100.0,1000,0,0.0,0.017540365534367774,0.0,0.00027960641681994375
0.11,0.0,0.003,0.1,1.0,1000.0,1000,0,0.0,0.0002895788558326213,0.0,9.04884256515462e-08
0.11,0.0,0.003,1.0,-0.5,10.0,1000,0,0.0,0.08056542884845432,0.0,0.00673410810816147
