b_A,mu,c,s,parm,init_pop_size,extinction,rescue,mean_fraction,mean_rescue_time,var_fraction,var_rescue_time
0.11,0.1,0.0003,0.001,1.5,1000.0,1000,0,0.0,0.029795153253957162,0.0,0.00028348971448008555
0.11,0.1,0.0003,0.001,2.0,10.0,1000,0,0.0,7.65616193142698,0.0,92.28076202960374
0.11,0.1,0.0003,0.001,2.0,100.0,1000,0,0.0,0.3145698703657665,0.0,0.03533203652748002
0.11,0.1,0.0003,0.001,2.0,1000.0,1000,0,0.0,0.030098428698275365,0.0,0.0003128548574958184
0.11,0.1,0.0003,0.1,0.1,10.0,1000,0,0.0,7.532629556631391,0.0,101.88959392445855
0.11,0.1,0.0003,0.1,0.1,100.0,1000,0,0.0,0.32565018681656055,0.0,0.04180804328157331
0.11,0.1,0.0003,0.1,0.1,1000.0,1000,0,0.0,0.03105289744174675,0.0,0.0003285944733548345
0.11,0.1,0.0003,0.1,0.5,10.0,1000,0,0.0,7.9642343591015035,0.0,98.52995201043083
0.11,0.1,0.0003,0.1,0.5,100.0,1000,0,0.0,0.32335127771380473,0.0,0.03775857706705801
0.11,0.1,0.0003,0.1,0.5,1000.0,1000,0,0.0,0.030396288491968345,0.0,0.0002951192897349748
0.11,0.1,0.0003,0.1,1.0,10.0,1000,0,0.0,8.739329823511003,0.0,133.38785218411508
0.11,0.1,0.0003,0.1,1.0,100.0,1000,0,0.0,0.3216332042692866,0.0,0.04209567787288546
0.11,0.1,0.0003,0.1,1.0,1000.0,1000,0,0.0,0.030271598100562347,0.0,0.00034443774205638916
0.11,0.1,0.0003,0.1,1.5,10.0,1000,0,0.0,8.293280582313052,0.0,98.94875935850223
0.11,0.1,0.0003,0.1,1.5,100.0,1000,0,0.0,0.3261834562728524,0.0,0.04336450314646598
0.11,0.1,0.0003,0.1,1.5,1000.0,1000,0,0.0,0.03162973458692037,0.0,0.00033706735315213316
0.11,0.1,0.0003,0.1,2.0,10.0,1000,0,0.0,9.341292719179279,0.0,150.84860374987827
0.11,0.1,0.0003,0.1,2.0,100.0,1000,0,0.0,0.3239863061286601,0.0,0.037362438587199745
0.11,0.1,0.0003,0.1,2.0,1000.0,1000,0,0.0,0.031304503177267545,0.0,0.0003173157303068681
0.11,0.1,0.0003,1.0,0.1,10.0,1000,0,0.0,5.473572610481295,0.0,54.205579582196044
0.11,0.1,0.0003,1.0,0.1,100.0,1000,0,0.0,0.3388846424449595,0.0,0.05198119974610591
0.11,0.1,0.0003,1.0,0.1,1000.0,1000,0,0.0,0.03090875515942691,0.0,0.00035162311416539206
0.11,0.1,0.0003,1.0,0.5,10.0,1000,0,0.0,9.127484546111024,0.0,116.14592693693497
0.11,0.1,0.0003,1.0,0.5,100.0,1000,0,0.0,0.39579179346656745,0.0,0.08310716447860493
0.11,0.1,0.0003,1.0,0.5,1000.0,1000,0,0.0,0.03205864210022028,0.0,0.00039874734628319474
0.11,0.1,0.0003,1.0,1.0,10.0,1000,0,0.0,13.181026952948166,0.0,205.22012186908975
0.11,0.1,0.0003,1.0,1.0,100.0,1000,0,0.0,0.42367061501923065,0.0,0.09598184222947564
0.11,0.1,0.0003,1.0,1.0,1000.0,1000,0,0.0,0.03071179463599606,0.0,0.00031007402619523947
0.11,0.1,0.0003,1.0,1.5,10.0,1000,0,0.0,17.266853374406708,0.0,326.79749620051723
0.11,0.1,0.0003,1.0,1.5,100.0,1000,0,0.0,0.4248149603183952,0.0,0.10014484427346781
0.11,0.1,0.0003,1.0,1.5,1000.0,1000,0,0.0,0.031585909565989355,0.0,0.00038163978413885804
0.11,0.1,0.0003,1.0,2.0,10.0,1000,0,0.0,19.707212916030695,0.0,380.8741181144071
0.11,0.1,0.0003,1.0,2.0,100.0,1000,0,0.0,0.3965414729011194,0.0,0.0790034737731248
0.11,0.1,0.0003,1.0,2.0,1000.0,1000,0,0.0,0.03212559544079969,0.0,0.00038245043348130483
0.11,0.1,0.0001,1e-05,0.1,10.0,1000,0,0.0,54.75081683601112,0.0,1944.8219180993347
0.11,0.1,0.0001,1e-05,0.1,100.0,1000,0,0.0,1.1047804029031485,0.0,0.17261076363464156
0.11,0.1,0.0001,1e-05,0.1,1000.0,1000,0,0.0,0.09384165025145975,0.0,0.0010153745821767145
0.11,0.1,0.0001,1e-05,0.5,10.0,1000,0,0.0,56.16262182301289,0.0,3193.6849044225096
0.11,0.1,0.0001,1e-05,0.5,100.0,1000,0,0.0,1.10622024844859,0.0,0.18276500042678678
0.11,0.1,0.0001,1e-05,0.5,1000.0,1000,0,0.0,0.09225192929484129,0.0,0.0010512656711810205
0.11,0.1,0.0001,1e-05,1.0,10.0,1000,0,0.0,56.49856615748524,0.0,2583.1391210685138
0.11,0.1,0.0001,1e-05,1.0,100.0,1000,0,0.0,1.0808925780022718,0.0,0.17420128732465773
0.11,0.1,0.0001,1e-05,1.0,1000.0,1000,0,0.0,0.0912412114385013,0.0,0.0009258871678917422
0.11,0.1,0.0001,1e-05,1.5,10.0,1000,0,0.0,56.62510835095093,0.0,2047.6664895003942
0.11,0.1,0.0001,1e-05,1.5,100.0,1000,0,0.0,1.087257284572544,0.0,0.194025238928237
0.11,0.1,0.0001,1e-05,1.5,1000.0,1000,0,0.0,0.09228377450245173,0.0,0.001058129746860084
0.11,0.1,0.0001,1e-05,2.0,10.0,1000,0,0.0,51.47456793138666,0.0,1545.1794912126813
0.11,0.1,0.0001,1e-05,2.0,100.0,1000,0,0.0,1.0751894868473078,0.0,0.16464543385955074
0.11,0.1,0.0001,1e-05,2.0,1000.0,1000,0,0.0,0.09216452351360188,0.0,0.0009930483259888894
0.11,0.1,0.0001,0.001,0.1,10.0,1000,0,0.0,54.03425093959989,0.0,2151.5351095078863
0.11,0.1,0.0001,0.001,0.1,100.0,1000,0,0.0,1.0998552020397283,0.0,0.18104760746796023
0.11,0.1,0.0001,0.001,0.1,1000.0,1000,0,0.0,0.09305589829141542,0.0,0.0010399532976287222
0.11,0.1,0.0001,0.001,0.5,10.0,1000,0,0.0,51.32035285613184,0.0,2170.747124053491
0.11,0.1,0.0001,0.001,0.5,100.0,1000,0,0.0,1.0813739292311575,0.0,0.17436944198203555
0.11,0.1,0.0001,0.001,0.5,1000.0,1000,0,0.0,0.09126139224107548,0.0,0.0009607213144202288
0.11,0.1,0.0001,0.001,1.0,10.0,1000,0,0.0,56.871981106715076,0.0,2804.646147664499
0.11,0.1,0.0001,0.001,1.0,100.0,1000,0,0.0,1.098987433426322,0.0,0.19323686122291173
0.11,0.1,0.0001,0.001,1.0,1000.0,1000,0,0.0,0.09314210165201317,0.0,0.0010269546572814494
0.11,0.1,0.0001,0.001,1.5,10.0,1000,0,0.0,56.112137919205324,0.0,2036.977609178254
0.11,0.1,0.0001,0.001,1.5,100.0,1000,0,0.0,1.1273419175840727,0.0,0.20809385609782108
0.11,0.1,0.0001,0.001,1.5,1000.0,1000,0,0.0,0.09303146806289428,0.0,0.0009779535645568882
0.11,0.1,0.0001,0.001,2.0,10.0,1000,0,0.0,56.25699748837187,0.0,3155.985551004684
0.11,0.1,0.0001,0.001,2.0,100.0,1000,0,0.0,1.110955753215804,0.0,0.20321176890194392
0.11,0.1,0.0001,0.001,2.0,1000.0,1000,0,0.0,0.09317350012207386,0.0,0.0009489955907987691
0.11,0.1,0.0001,0.1,0.1,10.0,1000,0,0.0,49.56183436004458,0.0,1524.4284003030352
0.11,0.1,0.0001,0.1,0.1,100.0,1000,0,0.0,1.0965708677613257,0.0,0.20854098963961837
0.11,0.1,0.0001,0.1,0.1,1000.0,1000,0,0.0,0.0937182696281596,0.0,0.0010751316696482975
0.11,0.1,0.0001,0.1,0.5,10.0,1000,0,0.0,51.8803177841724,0.0,1800.2164099548456
0.11,0.1,0.0001,0.1,0.5,100.0,1000,0,0.0,1.148245019425142,0.0,0.25851514702169376
0.11,0.1,0.0001,0.1,0.5,1000.0,1000,0,0.0,0.09467804792998935,0.0,0.0010440078381415115
0.11,0.1,0.0001,0.1,1.0,10.0,1000,0,0.0,57.81408031355145,0.0,2416.01668530161
0.11,0.1,0.0001,0.1,1.0,100.0,1000,0,0.0,1.1729943318421048,0.0,0.26099840714153094
0.11,0.1,0.0001,0.1,1.0,1000.0,1000,0,0.0,0.09248835365614759,0.0,0.0010528394201807017
0.11,0.1,0.0001,0.1,1.5,10.0,1000,0,0.0,51.97419315601643,0.0,2458.273116002729
0.11,0.1,0.0001,0.1,1.5,100.0,1000,0,0.0,1.1838579963572853,0.0,0.26305204778236524
0.11,0.1,0.0001,0.1,1.5,1000.0,1000,0,0.0,0.09148856064264413,0.0,0.00088304022287738
0.11,0.1,0.0001,0.1,2.0,10.0,1000,0,0.0,57.55558602636297,0.0,2381.5678788253085
0.11,0.1,0.0001,0.1,2.0,100.0,1000,0,0.0,1.2078685467418424,0.0,0.27548702881564147
0.11,0.1,0.0001,0.1,2.0,1000.0,1000,0,0.0,0.09364158003962453,0.0,0.0011518310043855888
0.11,0.1,0.0001,1.0,0.1,10.0,1000,0,0.0,30.11635629256254,0.0,1018.9389223512301
0.11,0.1,0.0001,1.0,0.1,100.0,1000,0,0.0,1.2652650811867807,0.0,0.4931248369590477
0.11,0.1,0.0001,1.0,0.1,1000.0,1000,0,0.0,0.09498858352358899,0.0,0.0010815405739769677
0.11,0.1,0.0001,1.0,0.5,10.0,1000,0,0.0,34.14390964135191,0.0,1509.9443054955484
0.11,0.1,0.0001,1.0,0.5,100.0,1000,0,0.0,2.024622491397242,0.0,2.07386985024383
0.11,0.1,0.0001,1.0,0.5,1000.0,1000,0,0.0,0.09491468139554798,0.0,0.0010723104822474641
0.11,0.1,0.0001,1.0,1.0,10.0,1000,0,0.0,38.496000924195506,0.0,1613.8890685732679
0.11,0.1,0.0001,1.0,1.0,100.0,1000,0,0.0,3.068049283466477,0.0,62.15448453412253
0.11,0.1,0.0001,1.0,1.0,1000.0,1000,0,0.0,0.0969654862262947,0.0,0.0012644035978701296
0.11,0.1,0.0001,1.0,1.5,10.0,1000,0,0.0,53.45164572255669,0.0,3116.4050455363945
0.11,0.1,0.0001,1.0,1.5,100.0,1000,0,0.0,3.4409222835264424,0.0,60.5110681932612
0.11,0.1,0.0001,1.0,1.5,1000.0,1000,0,0.0,0.09887924995658982,0.0,0.0011739503996912096
0.11,0.1,0.0001,1.0,2.0,10.0,1000,0,0.0,54.02707594678753,0.0,2835.398221294168
0.11,0.1,0.0001,1.0,2.0,100.0,1000,0,0.0,3.3071289895084375,0.0,19.432539689517583
0.11,0.1,0.0001,1.0,2.0,1000.0,1000,0,0.0,0.09809419041902757,0.0,0.0012608728409235388
0.11,0.1,0.003,1e-05,0.1,10.0,1000,0,0.0,0.43737658056222883,0.0,0.3551993395838125
0.11,0.1,0.003,1e-05,0.1,100.0,1000,0,0.0,0.018727057959584122,0.0,0.00037609993595091016
0.11,0.1,0.003,1e-05,0.1,1000.0,1000,0,0.0,0.0003110965401094885,0.0,1.4609422118434395e-07
0.11,0.1,0.003,1e-05,0.5,10.0,1000,0,0.0,0.4013267133244724,0.0,0.3116523825833846
0.11,0.1,0.003,1e-05,0.5,100.0,1000,0,0.0,0.018246929032781672,0.0,0.000627702232383879
0.11,0.1,0.003,1e-05,0.5,1000.0,1000,0,0.0,0.00029835147349015835,0.0,9.100100580296553e-08
0.11,0.1,0.003,1e-05,1.0,10.0,1000,0,0.0,0.4241561456726803,0.0,0.3602723059730052
0.11,0.1,0.003,1e-05,1.0,100.0,1000,0,0.0,0.01922933812085317,0.0,0.0006334746334403213
0.11,0.1,0.003,1e-05,1.0,1000.0,1000,0,0.0,0.00029779784564956923,0.0,9.442299360172801e-08
0.11,0.1,0.003,1e-05,1.5,10.0,1000,0,0.0,0.36995962168576096,0.0,0.2222122530052983
0.11,0.1,0.003,1e-05,1.5,100.0,1000,0,0.0,0.018256805865607226,0.0,0.0005316429455258358
0.11,0.1,0.003,1e-05,1.5,1000.0,1000,0,0.0,0.00030172484486788275,0.0,9.609823198809167e-08
0.11,0.1,0.003,1e-05,2.0,10.0,1000,0,0.0,0.41065333998348547,0.0,0.3172972485238012
0.11,0.1,0.003,1e-05,2.0,100.0,1000,0,0.0,0.01739156797886992,0.0,0.00031822686227596944
0.11,0.1,0.003,1e-05,2.0,1000.0,1000,0,0.0,0.0003002357610124233,0.0,9.083476841872144e-08
0.11,0.1,0.003,0.001,0.1,10.0,1000,0,0.0,0.40695879178717503,0.0,0.2957613293161234
0.11,0.1,0.003,0.001,0.1,100.0,1000,0,0.0,0.018025972881877905,0.0,0.00036067626112051707
0.11,0.1,0.003,0.001,0.1,1000.0,1000,0,0.0,0.00030054175736902544,0.0,1.0290741857854069e-07
0.11,0.1,0.003,0.001,0.5,10.0,1000,0,0.0,0.40911501704668135,0.0,0.2688159398354499
0.11,0.1,0.003,0.001,0.5,100.0,1000,0,0.0,0.0188711635691338,0.0,0.0006213181630415701
0.11,0.1,0.003,0.001,0.5,1000.0,1000,0,0.0,0.00032443894922793565,0.0,1.0084165371293396e-07
0.11,0.1,0.003,0.001,1.0,10.0,1000,0,0.0,0.4203436335033662,0.0,0.26240672439775325
0.11,0.1,0.003,0.001,1.0,100.0,1000,0,0.0,0.020048434360131387,0.0,0.0005902480529180906
0.11,0.1,0.003,0.001,1.0,1000.0,1000,0,0.0,0.0003135028732300786,0.0,9.749970329005308e-08
0.11,0.1,0.003,0.001,1.5,10.0,1000,0,0.0,0.3887349118865169,0.0,0.20218583370522275
0.11,0.1,0.003,0.001,1.5,100.0,1000,0,0.0,0.01853966079787181,0.0,0.0011791160218024518
0.11,0.1,0.003,0.001,1.5,1000.0,1000,0,0.0,0.00030923635148184174,0.0,1.008413619000901e-07
0.11,0.1,0.003,0.001,2.0,10.0,1000,0,0.0,0.4304231381129934,0.0,0.447113828626452
0.11,0.1,0.003,0.001,2.0,100.0,1000,0,0.0,0.018850746802370557,0.0,0.0006518024453801563
0.11,0.1,0.003,0.001,2.0,1000.0,1000,0,0.0,0.00029682562269209425,0.0,1.1266096860385467e-07
0.11,0.1,0.003,0.1,0.1,10.0,1000,0,0.0,0.31871439450986905,0.0,0.23626098406193227
0.11,0.1,0.003,0.1,0.1,100.0,1000,0,0.0,0.014971721641929864,0.0,0.0003865460506638845
0.11,0.1,0.003,0.1,0.1,1000.0,1000,0,0.0,0.0002872842072509737,0.0,8.392551866641866e-08
0.11,0.1,0.003,0.1,0.5,10.0,1000,0,0.0,0.35238009329299963,0.0,0.43218115548195046
0.11,0.1,0.003,0.1,0.5,100.0,1000,0,0.0,0.015434554702069683,0.0,0.0003049974253276624
0.11,0.1,0.003,0.1,0.5,1000.0,1000,0,0.0,0.0003076269494279257,0.0,9.871049200541025e-08
0.11,0.1,0.003,0.1,1.0,10.0,1000,0,0.0,0.33709496279456197,0.0,0.3785566405557347
0.11,0.1,0.003,0.1,1.0,100.0,1000,0,0.0,0.015758784946490197,0.0,0.0004719412157761662
0.11,0.1,0.003,0.1,1.0,1000.0,1000,0,0.0,0.0002757503324492298,0.0,7.366451083807452e-08
0.11,0.1,0.003,0.1,1.5,10.0,1000,0,0.0,0.3390251664921763,0.0,0.19045681608863668
0.11,0.1,0.003,0.1,1.5,100.0,1000,0,0.0,0.015124655420780396,0.0,0.0003500490010124446
0.11,0.1,0.003,0.1,1.5,1000.0,1000,0,0.0,0.00029928191641605717,0.0,9.039208034575344e-08
0.11,0.1,0.003,0.1,2.0,10.0,1000,0,0.0,0.34251198797491544,0.0,0.4339633133190182
0.11,0.1,0.003,0.1,2.0,100.0,1000,0,0.0,0.016604479930406264,0.0,0.00043892115895946673
0.11,0.1,0.003,0.1,2.0,1000.0,1000,0,0.0,0.00031305892752596154,0.0,1.9509031701499295e-07
0.11,0.1,0.003,1.0,0.1,10.0,1000,0,0.0,0.1772502283773667,0.0,0.17989972585070926
0.11,0.1,0.003,1.0,0.1,100.0,1000,0,0.0,0.0070710519142096594,0.0,0.00021445093256231476
0.11,0.1,0.003,1.0,0.1,1000.0,1000,0,0.0,0.0002668080366342384,0.0,3.679922864966726e-07
0.11,0.1,0.003,1.0,0.5,10.0,1000,0,0.0,0.15641343295850454,0.0,0.16151721166015198
0.11,0.1,0.003,1.0,0.5,100.0,1000,0,0.0,0.008493117640854803,0.0,0.0009983252128777124
0.11,0.1,0.003,1.0,0.5,1000.0,1000,0,0.0,0.00023485328152530964,0.0,7.935180530724167e-08
0.11,0.1,0.003,1.0,1.0,10.0,1000,0,0.0,0.19228530855945647,0.0,0.21002922260746515
0.11,0.1,0.003,1.0,1.0,100.0,1000,0,0.0,0.008331741742959257,0.0,0.0007403662191281042
0.11,0.1,0.003,1.0,1.0,1000.0,1000,0,0.0,0.0002501362694254808,0.0,1.2476319849829717e-07
0.11,0.1,0.003,1.0,1.5,10.0,1000,0,0.0,0.16769154679654114,0.0,0.1363386551908324
0.11,0.1,0.003,1.0,1.5,100.0,1000,0,0.0,0.007399046365706275,0.0,0.00027662075778388153
0.11,0.1,0.003,1.0,1.5,1000.0,1000,0,0.0,0.00026658166285733115,0.0,9.829788413470025e-07
0.11,0.1,0.003,1.0,2.0,10.0,1000,0,0.0,0.18233057687285248,0.0,0.24353159759226428
0.11,0.1,0.003,1.0,2.0,100.0,1000,0,0.0,0.007129924138881933,0.0,0.00017001003715915957
0.11,0.1,0.003,1.0,2.0,1000.0,1000,0,0.0,0.00024879594747197415,0.0,7.9994203868255e-08
0.11,0.1,0.001,1e-05,0.1,10.0,1000,0,0.0,0.4200734075522912,0.0,0.28966184368166
0.11,0.1,0.001,1e-05,0.1,100.0,1000,0,0.0,0.027122061483375128,0.0,0.0008356032124529861
0.11,0.1,0.001,1e-05,0.1,1000.0,1000,0,0.0,0.0008177642333933825,0.0,6.38896542812902e-07
0.11,0.1,0.001,1e-05,0.5,10.0,1000,0,0.0,0.41625454327075145,0.0,0.23742927772222805
0.11,0.1,0.001,1e-05,0.5,100.0,1000,0,0.0,0.02928625984627685,0.0,0.0009545872339097812
0.11,0.1,0.001,1e-05,0.5,1000.0,1000,0,0.0,0.000748938891504937,0.0,5.771443406902032e-07
0.11,0.1,0.001,1e-05,1.0,10.0,1000,0,0.0,0.4286650553373604,0.0,0.3026466936464093
0.11,0.1,0.001,1e-05,1.0,100.0,1000,0,0.0,0.029407336586573067,0.0,0.0010193612279289636
0.11,0.1,0.001,1e-05,1.0,1000.0,1000,0,0.0,0.0007528940880624713,0.0,5.486606319217548e-07
0.11,0.1,0.001,1e-05,1.5,10.0,1000,0,0.0,0.4174117035954422,0.0,0.25935727956824484
0.11,0.1,0.001,1e-05,1.5,100.0,1000,0,0.0,0.027501851155481448,0.0,0.0010591483280988174
0.11,0.1,0.001,1e-05,1.5,1000.0,1000,0,0.0,0.0008239160862604034,0.0,6.76344676729533e-07
0.11,0.1,0.001,1e-05,2.0,10.0,1000,0,0.0,0.43101112281357723,0.0,0.29935782011489714
0.11,0.1,0.001,1e-05,2.0,100.0,1000,0,0.0,0.02721061255129036,0.0,0.000948572898164864
0.11,0.1,0.001,1e-05,2.0,1000.0,1000,0,0.0,0.000890978318624858,0.0,2.0464914904724005e-06
0.11,0.1,0.001,0.001,0.1,10.0,1000,0,0.0,0.39947292165736403,0.0,0.21128701158835841
0.11,0.1,0.001,0.001,0.1,100.0,1000,0,0.0,0.028026208166628923,0.0,0.0007675497526554868
0.11,0.1,0.001,0.001,0.1,1000.0,1000,0,0.0,0.0008275567778175456,0.0,6.826726154922292e-07
0.11,0.1,0.001,0.001,0.5,10.0,1000,0,0.0,0.4178581289366057,0.0,0.2194416571148255
0.11,0.1,0.001,0.001,0.5,100.0,1000,0,0.0,0.02768363010873163,0.0,0.000702887696775166
0.11,0.1,0.001,0.001,0.5,1000.0,1000,0,0.0,0.0008330783302768415,0.0,6.530727093092052e-07
0.11,0.1,0.001,0.001,1.0,10.0,1000,0,0.0,0.42174067194616677,0.0,0.2986069574542879
0.11,0.1,0.001,0.001,1.0,100.0,1000,0,0.0,0.02821642399991007,0.0,0.0010248534920292702
0.11,0.1,0.001,0.001,1.0,1000.0,1000,0,0.0,0.0007985410849759724,0.0,6.863997604153588e-07
0.11,0.1,0.001,0.001,1.5,10.0,1000,0,0.0,0.4325188358021259,0.0,0.35851771086720874
0.11,0.1,0.001,0.001,1.5,100.0,1000,0,0.0,0.027867504358640115,0.0,0.0008031488928853036
0.11,0.1,0.001,0.001,1.5,1000.0,1000,0,0.0,0.0007730825979037084,0.0,1.0585169375601768e-06
0.11,0.1,0.001,0.001,2.0,10.0,1000,0,0.0,0.4141273303446642,0.0,0.2234055097211186
0.11,0.1,0.001,0.001,2.0,100.0,1000,0,0.0,0.027923935421331387,0.0,0.0008556460227436745
0.11,0.1,0.001,0.001,2.0,1000.0,1000,0,0.0,0.0007867314156856272,0.0,7.082044600300636e-07
0.11,0.1,0.001,0.1,0.1,10.0,1000,0,0.0,0.35058525402916313,0.0,0.2532986403873823
0.11,0.1,0.001,0.1,0.1,100.0,1000,0,0.0,0.02046725559063509,0.0,0.0004797843992198202
0.11,0.1,0.001,0.1,0.1,1000.0,1000,0,0.0,0.0006991055828136835,0.0,4.826732027940941e-07
0.11,0.1,0.001,0.1,0.5,10.0,1000,0,0.0,0.3282564554707311,0.0,0.244076902251095
0.11,0.1,0.001,0.1,0.5,100.0,1000,0,0.0,0.02271135890513087,0.0,0.0008968893450476191
0.11,0.1,0.001,0.1,0.5,1000.0,1000,0,0.0,0.0007469635967905303,0.0,6.150994831534445e-07
0.11,0.1,0.001,0.1,1.0,10.0,1000,0,0.0,0.34219985421988736,0.0,0.22635000813582035
0.11,0.1,0.001,0.1,1.0,100.0,1000,0,0.0,0.021730322127496236,0.0,0.0005289287700571816
0.11,0.1,0.001,0.1,1.0,1000.0,1000,0,0.0,0.0007223237660318884,0.0,5.54052435870995e-07
0.11,0.1,0.001,0.1,1.5,10.0,1000,0,0.0,0.3477270151748584,0.0,0.30346416685022976
0.11,0.1,0.001,0.1,1.5,100.0,1000,0,0.0,0.0220492645356817,0.0,0.0005335535115536129
0.11,0.1,0.001,0.1,1.5,1000.0,1000,0,0.0,0.0007093032261926311,0.0,5.196381257771969e-07
0.11,0.1,0.001,0.1,2.0,10.0,1000,0,0.0,0.35714300302126073,0.0,0.28549142660923654
0.11,0.1,0.001,0.1,2.0,100.0,1000,0,0.0,0.020101930406569605,0.0,0.0004469341898821472
0.11,0.1,0.001,0.1,2.0,1000.0,1000,0,0.0,0.0007477886054878399,0.0,5.641530577946466e-07
0.11,0.1,0.001,1.0,0.1,10.0,1000,0,0.0,0.16615808598848888,0.0,0.243070026672099
0.11,0.1,0.001,1.0,0.1,100.0,1000,0,0.0,0.00770479854797842,0.0,0.00015615559335526718
0.11,0.1,0.001,1.0,0.1,1000.0,1000,0,0.0,0.0004196264283122823,0.0,2.256720136646404e-07
0.11,0.1,0.001,1.0,0.5,10.0,1000,0,0.0,0.17105572049242815,0.0,0.17495967663445203
0.11,0.1,0.001,1.0,0.5,100.0,1000,0,0.0,0.00863612521553879,0.0,0.00022073971075921094
0.11,0.1,0.001,1.0,0.5,1000.0,1000,0,0.0,0.000489941715558439,0.0,7.140133559061729e-07
0.11,0.1,0.001,1.0,1.0,10.0,1000,0,0.0,0.16861958628351084,0.0,0.20602998703304207
0.11,0.1,0.001,1.0,1.0,100.0,1000,0,0.0,0.008129529370389467,0.0,0.0001119669460818779
0.11,0.1,0.001,1.0,1.0,1000.0,1000,0,0.0,0.00043280782664843276,0.0,1.9646458903456744e-07
0.11,0.1,0.001,1.0,1.5,10.0,1000,0,0.0,0.1722203288224238,0.0,0.16762246139044026
0.11,0.1,0.001,1.0,1.5,100.0,1000,0,0.0,0.007259085143762249,0.0,5.994818148597629e-05
0.11,0.1,0.001,1.0,1.5,1000.0,1000,0,0.0,0.00045196632940795424,0.0,2.7522004948545636e-07
0.11,0.1,0.001,1.0,2.0,10.0,1000,0,0.0,0.1549065459851001,0.0,0.12256103567966639
0.11,0.1,0.001,1.0,2.0,100.0,1000,0,0.0,0.00856357737272224,0.0,0.0001975753322082546
0.11,0.1,0.001,1.0,2.0,1000.0,1000,0,0.0,0.00047291027369388694,0.0,3.929504854263182e-07
0.12,0.0,0.0003,1e-05,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,1e-05,0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,1e-05,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,1e-05,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,1e-05,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,1e-05,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,1e-05,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,1e-05,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,1e-05,1.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,1e-05,1.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,1e-05,1.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,1e-05,1.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,1e-05,2.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,1e-05,2.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,1e-05,2.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,1.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,1.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,1.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,1.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,2.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,2.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.001,2.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.1,0.1,10.0,1000,0,0.0,16.164769924287082,0.0,14.33191902494706
0.12,0.0,0.0003,0.1,0.1,100.0,1000,0,0.0,6.734391255724934,0.0,0.0
0.12,0.0,0.0003,0.1,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.1,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.1,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.1,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.1,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.12,0.0,0.0003,0.1,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
